,Brand,count,Percentage,state,year,quarter
1468,Apple,6802,0.018291141623237,dadra-&-nagar-haveli-&-daman-&-diu,2021,3
1469,Tecno,5777,0.015534831690303001,dadra-&-nagar-haveli-&-daman-&-diu,2021,3
1470,Motorola,4807,0.012926421314746,dadra-&-nagar-haveli-&-daman-&-diu,2021,3
1471,Huawei,4785,0.012867261491795,dadra-&-nagar-haveli-&-daman-&-diu,2021,3
1472,Infinix,4734,0.012730118265864001,dadra-&-nagar-haveli-&-daman-&-diu,2021,3
1473,Others,28219,0.07588322926582601,dadra-&-nagar-haveli-&-daman-&-diu,2021,3
1474,Vivo,104203,0.26118462113028,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1475,Xiaomi,85964,0.215468602351596,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1476,Samsung,61231,0.15347538493544502,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1477,Oppo,50155,0.12571341202066302,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1478,Realme,39211,0.09828229685459501,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1479,Apple,7542,0.018904008642405,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1480,Tecno,6955,0.017432694259868,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1481,Infinix,6018,0.015084105543621001,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1482,OnePlus,5332,0.013364647849549001,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1483,Motorola,4828,0.012101372809007001,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1484,Others,27524,0.068988853602965,dadra-&-nagar-haveli-&-daman-&-diu,2021,4
1485,Vivo,111699,0.263087358974962,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1486,Xiaomi,89446,0.21067432932143101,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1487,Samsung,63414,0.149360529476882,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1488,Oppo,53652,0.12636785453517602,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1489,Realme,44772,0.105452575547024,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1490,Apple,8300,0.019549190946133003,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1491,Tecno,8287,0.019518571731398003,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1492,Infinix,6909,0.016272934969498002,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1493,OnePlus,5945,0.014002402430694002,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1494,Motorola,4850,0.011423322420331,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1495,Others,27296,0.064290929646465,dadra-&-nagar-haveli-&-daman-&-diu,2022,1
1496,Xiaomi,529823,0.25386555580152004,delhi,2018,1
1497,Samsung,407203,0.19511198252821402,delhi,2018,1
1498,Vivo,223992,0.10732613264258802,delhi,2018,1
1499,Oppo,186309,0.08927026164554001,delhi,2018,1
1500,Apple,138507,0.06636585527129,delhi,2018,1
1501,Realme,88082,0.042204634162936,delhi,2018,1
1502,OnePlus,86368,0.041383368263487,delhi,2018,1
1503,Motorola,83639,0.040075763456254,delhi,2018,1
1504,Lenovo,52568,0.025188043058482,delhi,2018,1
1505,Huawei,37398,0.017919312781561,delhi,2018,1
1506,Others,253133,0.12128909038812201,delhi,2018,1
1507,Xiaomi,708839,0.25718531816768403,delhi,2018,2
1508,Samsung,532749,0.19329526319589602,delhi,2018,2
1509,Vivo,313719,0.113825453777582,delhi,2018,2
1510,Oppo,254431,0.09231421759626901,delhi,2018,2
1511,Apple,176650,0.064093237610122,delhi,2018,2
1512,Realme,113976,0.041353472119169,delhi,2018,2
1513,Motorola,107679,0.039068755916333006,delhi,2018,2
1514,OnePlus,106333,0.038580391932052004,delhi,2018,2
1515,Lenovo,66497,0.02412684982372,delhi,2018,2
1516,Huawei,50115,0.018183032000177003,delhi,2018,2
1517,Others,325153,0.117974007860991,delhi,2018,2
1518,Xiaomi,908753,0.25927990753545505,delhi,2018,3
1519,Samsung,673829,0.19225281326687002,delhi,2018,3
1520,Vivo,424455,0.12110293242824101,delhi,2018,3
1521,Oppo,332529,0.09487516230797301,delhi,2018,3
1522,Apple,218858,0.062443240356174004,delhi,2018,3
1523,Realme,140759,0.040160506215421006,delhi,2018,3
1524,Motorola,133126,0.037982704839010006,delhi,2018,3
1525,OnePlus,126799,0.036177523480624,delhi,2018,3
1526,Lenovo,80056,0.022841093539893,delhi,2018,3
1527,Huawei,63709,0.018177066407677002,delhi,2018,3
1528,Others,402038,0.11470704962265801,delhi,2018,3
1529,Xiaomi,1206379,0.26053940629931505,delhi,2018,4
1530,Samsung,892643,0.192782431770811,delhi,2018,4
1531,Vivo,605041,0.130669568126388,delhi,2018,4
1532,Oppo,464753,0.10037183231457501,delhi,2018,4
1533,Apple,279775,0.06042248115840101,delhi,2018,4
1534,Realme,181855,0.039274882713112004,delhi,2018,4
1535,Motorola,165627,0.035770152039397006,delhi,2018,4
1536,OnePlus,155837,0.033655824131111005,delhi,2018,4
1537,Lenovo,98258,0.021220595670314,delhi,2018,4
1538,Huawei,84942,0.018344764166050003,delhi,2018,4
1539,Others,495203,0.106948061610521,delhi,2018,4
1540,Xiaomi,1428603,0.259780810628624,delhi,2019,1
1541,Samsung,1061515,0.193028593104203,delhi,2019,1
1542,Vivo,755967,0.13746696602799302,delhi,2019,1
1543,Oppo,576484,0.104829319856133,delhi,2019,1
1544,Apple,324092,0.058933715299668,delhi,2019,1
1545,Realme,213758,0.038870299529227006,delhi,2019,1
1546,Motorola,186450,0.033904543208789,delhi,2019,1
1547,OnePlus,175334,0.031883181437221,delhi,2019,1
1548,Lenovo,109111,0.019841022333356002,delhi,2019,1
1549,Huawei,102139,0.018573216083682002,delhi,2019,1
1550,Others,565810,0.10288833249109901,delhi,2019,1
1551,Xiaomi,1597465,0.25909958205794603,delhi,2019,2
1552,Samsung,1188974,0.19284470487789301,delhi,2019,2
1553,Vivo,879650,0.14267414144114102,delhi,2019,2
1554,Oppo,664693,0.10780935951450701,delhi,2019,2
1555,Apple,360575,0.058483179162325004,delhi,2019,2
1556,Realme,240746,0.039047608543612,delhi,2019,2
1557,Motorola,200193,0.032470146532741,delhi,2019,2
1558,OnePlus,191881,0.031121988215617003,delhi,2019,2
1559,Lenovo,115488,0.018731485530329002,delhi,2019,2
1560,Huawei,114662,0.018597513108536003,delhi,2019,2
1561,Others,611121,0.09912029101534801,delhi,2019,2
1562,Xiaomi,1749719,0.25798366509463,delhi,2019,3
1563,Samsung,1305636,0.19250677426460602,delhi,2019,3
1564,Vivo,1001823,0.147711700745147,delhi,2019,3
1565,Oppo,749989,0.11058056236496001,delhi,2019,3
1566,Apple,392389,0.057854976920760005,delhi,2019,3
1567,Realme,269723,0.039768744638607,delhi,2019,3
1568,Motorola,210710,0.031067696054103002,delhi,2019,3
1569,OnePlus,206752,0.030484117007156003,delhi,2019,3
1570,Huawei,125962,0.018572204121147,delhi,2019,3
1571,Lenovo,119861,0.017672654913107003,delhi,2019,3
1572,Others,649722,0.09579690387577201,delhi,2019,3
1573,Xiaomi,1872284,0.256833202947152,delhi,2019,4
1574,Samsung,1394404,0.191279338776767,delhi,2019,4
1575,Vivo,1114120,0.15283098507891002,delhi,2019,4
1576,Oppo,825921,0.11329688007338301,delhi,2019,4
1577,Apple,414754,0.056894465933129,delhi,2019,4
1578,Realme,300540,0.041226999116446006,delhi,2019,4
1579,Motorola,217242,0.029800478279281003,delhi,2019,4
1580,OnePlus,216727,0.029729832426665003,delhi,2019,4
1581,Huawei,134371,0.018432531770400003,delhi,2019,4
1582,Lenovo,121793,0.016707126849635,delhi,2019,4
1583,Others,677727,0.092968158748226,delhi,2019,4
1584,Xiaomi,1998766,0.25539428665033603,delhi,2020,1
1585,Samsung,1484289,0.18965648321911602,delhi,2020,1
1586,Vivo,1238728,0.158279685522866,delhi,2020,1
1587,Oppo,909331,0.11619066067465401,delhi,2020,1
1588,Apple,436979,0.055835420447504,delhi,2020,1
1589,Realme,333567,0.042621850689421,delhi,2020,1
1590,OnePlus,225852,0.028858460884641002,delhi,2020,1
1591,Motorola,223909,0.028610192153353003,delhi,2020,1
1592,Huawei,142660,0.018228521464512003,delhi,2020,1
1593,Lenovo,124278,0.015879743379830003,delhi,2020,1
1594,Others,707838,0.090444694913762,delhi,2020,1
1595,Xiaomi,2125586,0.253313167616458,delhi,2020,2
1596,Samsung,1585854,0.188991506397403,delhi,2020,2
1597,Vivo,1364186,0.16257459207862002,delhi,2020,2
1598,Oppo,1002444,0.11946459235152701,delhi,2020,2
1599,Apple,458450,0.054635014388392,delhi,2020,2
1600,Realme,366179,0.043638771804399006,delhi,2020,2
1601,OnePlus,233802,0.027862963538084002,delhi,2020,2
1602,Motorola,231246,0.027558356499636002,delhi,2020,2
1603,Huawei,150807,0.017972172788461003,delhi,2020,2
1604,Lenovo,127388,0.015181252509343001,delhi,2020,2
1605,Others,745197,0.08880761002767301,delhi,2020,2
1606,Xiaomi,2264717,0.25040617307893404,delhi,2020,3
1607,Samsung,1707446,0.188789600907722,delhi,2020,3
1608,Vivo,1516602,0.167688281981306,delhi,2020,3
1609,Oppo,1106202,0.122311003746721,delhi,2020,3
1610,Apple,485868,0.053721655509944004,delhi,2020,3
1611,Realme,406930,0.044993605828459,delhi,2020,3
1612,OnePlus,244532,0.02703751608494,delhi,2020,3
1613,Motorola,238737,0.026396772109868002,delhi,2020,3
1614,Huawei,159503,0.017635994177024,delhi,2020,3
1615,Lenovo,131036,0.014488443057375,delhi,2020,3
1616,Others,782601,0.086530953517701,delhi,2020,3
1617,Xiaomi,2416705,0.24791884831792602,delhi,2020,4
1618,Samsung,1842707,0.189034986573612,delhi,2020,4
1619,Vivo,1673743,0.171701733120174,delhi,2020,4
1620,Oppo,1209582,0.12408555300961101,delhi,2020,4
1621,Apple,518592,0.053200010504753,delhi,2020,4
1622,Realme,452392,0.046408851567834,delhi,2020,4
1623,OnePlus,256533,0.026316561564420003,delhi,2020,4
1624,Motorola,246834,0.025321584970324003,delhi,2020,4
1625,Huawei,168898,0.017326482811597002,delhi,2020,4
1626,Lenovo,134947,0.013843603097589,delhi,2020,4
1627,Others,827035,0.08484178446215601,delhi,2020,4
1628,Xiaomi,2575350,0.24603977564221902,delhi,2021,1
1629,Samsung,1963994,0.18763299866917701,delhi,2021,1
1630,Vivo,1839180,0.17570871321011,delhi,2021,1
1631,Oppo,1318743,0.125988013997999,delhi,2021,1
1632,Apple,555462,0.05306686308959101,delhi,2021,1
1633,Realme,511070,0.04882580936085101,delhi,2021,1
1634,OnePlus,269742,0.025770190910471003,delhi,2021,1
1635,Motorola,253270,0.024196514639526,delhi,2021,1
1636,Huawei,175712,0.016786899278795002,delhi,2021,1
1637,Lenovo,137068,0.013094989018086001,delhi,2021,1
1638,Others,867619,0.08288923218317,delhi,2021,1
1639,Xiaomi,2731995,0.244305511576409,delhi,2021,2
1640,Samsung,2070161,0.18512176711543402,delhi,2021,2
1641,Vivo,2011494,0.17987553809684,delhi,2021,2
1642,Oppo,1432860,0.12813185797096002,delhi,2021,2
1643,Realme,596308,0.053324157253986,delhi,2021,2
1644,Apple,591905,0.052930424041637,delhi,2021,2
1645,OnePlus,291216,0.026041655954434,delhi,2021,2
1646,Motorola,252565,0.022585334721072003,delhi,2021,2
1647,Huawei,176234,0.015759522812873,delhi,2021,2
1648,Lenovo,134680,0.012043604142434002,delhi,2021,2
1649,Others,893281,0.079880626313915,delhi,2021,2
1650,Xiaomi,2897206,0.24183566344111201,delhi,2021,3
1651,Vivo,2220413,0.18534237847369803,delhi,2021,3
1652,Samsung,2149622,0.179433310064114,delhi,2021,3
1653,Oppo,1566918,0.130793824839456,delhi,2021,3
1654,Realme,707377,0.059046193504356005,delhi,2021,3
1655,Apple,631640,0.052724272439013,delhi,2021,3
1656,OnePlus,331920,0.027706035887463003,delhi,2021,3
1657,Motorola,250528,0.020912080497753,delhi,2021,3
1658,Huawei,172290,0.014381395887717,delhi,2021,3
1659,Tecno,148235,0.012373476228543002,delhi,2021,3
1660,Others,903912,0.07545136873677001,delhi,2021,3
1661,Xiaomi,3028207,0.23685388498682802,delhi,2021,4
1662,Vivo,2413197,0.18875033466621002,delhi,2021,4
1663,Samsung,2238115,0.175056141405556,delhi,2021,4
1664,Oppo,1697646,0.132782881233796,delhi,2021,4
1665,Realme,840595,0.065747880330011,delhi,2021,4
1666,Apple,705541,0.05518451244168301,delhi,2021,4
1667,OnePlus,369158,0.028874019006616004,delhi,2021,4
1668,Motorola,250976,0.019630309499467,delhi,2021,4
1669,Tecno,176336,0.013792275978173,delhi,2021,4
1670,Huawei,166930,0.013056577380889,delhi,2021,4
1671,Others,898426,0.070271183070766,delhi,2021,4
1672,Xiaomi,3155264,0.23304661273486102,delhi,2022,1
1673,Vivo,2586749,0.191056308583145,delhi,2022,1
1674,Samsung,2320460,0.171388303161553,delhi,2022,1
1675,Oppo,1817979,0.13427524542260502,delhi,2022,1
1676,Realme,964540,0.071240561755619,delhi,2022,1
1677,Apple,761100,0.056214559844280004,delhi,2022,1
1678,OnePlus,404741,0.029894018086892002,delhi,2022,1
1679,Motorola,252427,0.018644163313378002,delhi,2022,1
1680,Tecno,206904,0.015281851648956,delhi,2022,1
1681,Huawei,164421,0.012144073241566002,delhi,2022,1
1682,Others,904612,0.066814302207139,delhi,2022,1
1683,Xiaomi,23388,0.254394361294813,goa,2018,1
1684,Samsung,19288,0.209798120431604,goa,2018,1
1685,Vivo,8719,0.09483771319178501,goa,2018,1
1686,Oppo,6969,0.07580273233553701,goa,2018,1
1687,Apple,5957,0.06479507483466701,goa,2018,1
1688,OnePlus,5457,0.059356508875739004,goa,2018,1
1689,Motorola,4236,0.046075530804037,goa,2018,1
1690,Realme,4094,0.044530978071702004,goa,2018,1
1691,Lenovo,2542,0.027649669335189003,goa,2018,1
1692,Huawei,1595,0.01734902540898,goa,2018,1
1693,Others,9691,0.10541028541594101,goa,2018,1
1694,Xiaomi,31481,0.25767348208293,goa,2018,2
1695,Samsung,25483,0.20857956684728302,goa,2018,2
1696,Vivo,12317,0.10081523073649001,goa,2018,2
1697,Oppo,9547,0.07814264900879,goa,2018,2
1698,Apple,7433,0.06083945847725301,goa,2018,2
1699,OnePlus,6696,0.054807078429125,goa,2018,2
1700,Motorola,5508,0.045083241933635006,goa,2018,2
1701,Realme,5427,0.044420253081670004,goa,2018,2
1702,Lenovo,3352,0.027436279404783003,goa,2018,2
1703,Huawei,2237,0.018309951380817,goa,2018,2
1704,Others,12693,0.103892808617218,goa,2018,2
1705,Xiaomi,39803,0.258793773813084,goa,2018,3
1706,Samsung,32023,0.20820925605648802,goa,2018,3
1707,Vivo,16778,0.10908830834449401,goa,2018,3
1708,Oppo,12470,0.081078269463335,goa,2018,3
1709,Apple,8815,0.057313949103392006,goa,2018,3
1710,OnePlus,7931,0.051566299527964,goa,2018,3
1711,Realme,6878,0.044719834592528006,goa,2018,3
1712,Motorola,6674,0.043393453921275006,goa,2018,3
1713,Lenovo,3860,0.025097202897231,goa,2018,3
1714,Huawei,3053,0.01985019700654,goa,2018,3
1715,Others,15517,0.10088945527366301,goa,2018,3
1716,Xiaomi,50867,0.26038904530330104,goa,2018,4
1717,Samsung,40683,0.208256974660865,goa,2018,4
1718,Vivo,22715,0.116278474532889,goa,2018,4
1719,Oppo,16672,0.08534425390325001,goa,2018,4
1720,Apple,10884,0.055715382646531,goa,2018,4
1721,OnePlus,9442,0.04833375991809501,goa,2018,4
1722,Realme,8708,0.044576401330944,goa,2018,4
1723,Motorola,8176,0.041853084207832,goa,2018,4
1724,Lenovo,4769,0.024412592782185,goa,2018,4
1725,Huawei,3965,0.020296902994625002,goa,2018,4
1726,Others,18469,0.09454312771947701,goa,2018,4
1727,Xiaomi,62065,0.260610870368504,goa,2019,1
1728,Samsung,49562,0.208110786388524,goa,2019,1
1729,Vivo,29218,0.122686351573784,goa,2019,1
1730,Oppo,20988,0.08812859014410901,goa,2019,1
1731,Apple,12909,0.05420487755719,goa,2019,1
1732,OnePlus,10892,0.045735496657596006,goa,2019,1
1733,Realme,10545,0.044278444018945005,goa,2019,1
1734,Motorola,9355,0.039281635258154,goa,2019,1
1735,Lenovo,5440,0.022842554335046002,goa,2019,1
1736,Huawei,5049,0.021200745742215,goa,2019,1
1737,Others,22129,0.09291964795592701,goa,2019,1
1738,Xiaomi,72286,0.25914533591453304,goa,2019,2
1739,Samsung,58572,0.20998064099806402,goa,2019,2
1740,Vivo,35425,0.126998637699863,goa,2019,2
1741,Oppo,25325,0.09079013407901301,goa,2019,2
1742,Apple,14770,0.052950455295045,goa,2019,2
1743,Realme,12215,0.043790779379077,goa,2019,2
1744,OnePlus,12033,0.04313830931383,goa,2019,2
1745,Motorola,10716,0.038416863841686,goa,2019,2
1746,Lenovo,6125,0.021958127195812003,goa,2019,2
1747,Huawei,5990,0.021474152147415,goa,2019,2
1748,Others,25483,0.091356564135656,goa,2019,2
1749,Xiaomi,81621,0.25732201744043004,goa,2019,3
1750,Samsung,66756,0.21045795317692,goa,2019,3
1751,Vivo,41691,0.13143691242583402,goa,2019,3
1752,Oppo,29561,0.09319533156364801,goa,2019,3
1753,Apple,16481,0.051958738185463,goa,2019,3
1754,Realme,14157,0.044631991777902,goa,2019,3
1755,OnePlus,13220,0.0416779636437,goa,2019,3
1756,Motorola,11738,0.037005744118741,goa,2019,3
1757,Huawei,6882,0.021696501194852003,goa,2019,3
1758,Lenovo,6410,0.020208452871113003,goa,2019,3
1759,Others,28677,0.09040839360139201,goa,2019,3
1760,Xiaomi,90791,0.25680109518987604,goa,2019,4
1761,Samsung,74339,0.210266839392893,goa,2019,4
1762,Vivo,48072,0.135970991045012,goa,2019,4
1763,Oppo,34061,0.096341070186057,goa,2019,4
1764,Apple,17817,0.050395139529226,goa,2019,4
1765,Realme,16393,0.046367375108189,goa,2019,4
1766,OnePlus,14159,0.040048536824062,goa,2019,4
1767,Motorola,12521,0.035415476345369006,goa,2019,4
1768,Huawei,7674,0.021705803488089002,goa,2019,4
1769,Lenovo,6696,0.018939543934876003,goa,2019,4
1770,Others,31023,0.08774812895634501,goa,2019,4
1771,Xiaomi,100364,0.25609594284256104,goa,2020,1
1772,Samsung,82358,0.21015054860933902,goa,2020,1
1773,Vivo,54965,0.140252615463128,goa,2020,1
1774,Oppo,38778,0.09894871140597,goa,2020,1
1775,Apple,19244,0.049104363357999004,goa,2020,1
1776,Realme,18803,0.04797907629497301,goa,2020,1
1777,OnePlus,14926,0.038086246491451,goa,2020,1
1778,Motorola,13118,0.033472824700178004,goa,2020,1
1779,Huawei,8459,0.021584587905077002,goa,2020,1
1780,Lenovo,7167,0.018287828527685002,goa,2020,1
1781,Others,33718,0.08603725440163301,goa,2020,1
1782,Xiaomi,109624,0.254561245033543,goa,2020,2
1783,Samsung,90927,0.21114436918161103,goa,2020,2
1784,Vivo,61868,0.143665576039327,goa,2020,2
1785,Oppo,43887,0.10191134569790401,goa,2020,2
1786,Realme,21236,0.049312765448554,goa,2020,2
1787,Apple,20388,0.047343598698678005,goa,2020,2
1788,OnePlus,15482,0.035951225968850004,goa,2020,2
1789,Motorola,13908,0.032296192402453,goa,2020,2
1790,Huawei,9221,0.021412366274304002,goa,2020,2
1791,Lenovo,7481,0.017371859028095002,goa,2020,2
1792,Others,36617,0.085029456226677,goa,2020,2
1793,Xiaomi,119983,0.25261599875358404,goa,2020,3
1794,Samsung,101577,0.21386342486346202,goa,2020,3
1795,Vivo,69991,0.147361262585217,goa,2020,3
1796,Oppo,49411,0.10403148041316901,goa,2020,3
1797,Realme,24328,0.05122093978044501,goa,2020,3
1798,Apple,21967,0.046250015790736,goa,2020,3
1799,OnePlus,16389,0.034505918368206004,goa,2020,3
1800,Motorola,14656,0.030857205418538,goa,2020,3
1801,Huawei,9964,0.020978520386894,goa,2020,3
1802,Lenovo,7790,0.016401312104968,goa,2020,3
1803,Others,38906,0.081913921534775,goa,2020,3
1804,Xiaomi,132099,0.25038477285133703,goa,2020,4
1805,Samsung,114296,0.21664038333232202,goa,2020,4
1806,Vivo,78921,0.149589449263055,goa,2020,4
1807,Oppo,55468,0.10513586462061,goa,2020,4
1808,Realme,28000,0.05307211742585,goa,2020,4
1809,Apple,24214,0.045896008976769,goa,2020,4
1810,OnePlus,17571,0.033304649117486006,goa,2020,4
1811,Motorola,15500,0.029379207860738003,goa,2020,4
1812,Huawei,10821,0.020510477952326002,goa,2020,4
1813,Lenovo,8172,0.015489476557287002,goa,2020,4
1814,Others,42522,0.080597592042215,goa,2020,4
1815,Xiaomi,142193,0.24944608664380202,goa,2021,1
1816,Samsung,123133,0.216009543273658,goa,2021,1
1817,Vivo,87010,0.15263975019077702,goa,2021,1
1818,Oppo,60381,0.10592507477611,goa,2021,1
1819,Realme,31824,0.055828150903014004,goa,2021,1
1820,Apple,26139,0.045855079074091004,goa,2021,1
1821,OnePlus,18577,0.032589226977290005,goa,2021,1
1822,Motorola,15944,0.027970212355381004,goa,2021,1
1823,Huawei,11414,0.020023331900672,goa,2021,1
1824,Lenovo,8178,0.014346487496381,goa,2021,1
1825,Others,45242,0.079367056408817,goa,2021,1
1826,Xiaomi,152107,0.249721723312526,goa,2021,2
1827,Samsung,129938,0.213325759391632,goa,2021,2
1828,Vivo,94216,0.154679152725469,goa,2021,2
1829,Oppo,64685,0.106196622591141,goa,2021,2
1830,Realme,37973,0.062342186745820004,goa,2021,2
1831,Apple,28049,0.046049456088102,goa,2021,2
1832,OnePlus,19803,0.032511582548850004,goa,2021,2
1833,Motorola,15937,0.026164575623947,goa,2021,2
1834,Huawei,11315,0.018576405420403,goa,2021,2
1835,Lenovo,7861,0.012905799647352001,goa,2021,2
1836,Others,47222,0.07752673590475201,goa,2021,2
1837,Xiaomi,163235,0.24980182352959102,goa,2021,3
1838,Samsung,135615,0.207534378644075,goa,2021,3
1839,Vivo,103139,0.15783569869830902,goa,2021,3
1840,Oppo,69841,0.10687909551952801,goa,2021,3
1841,Realme,45087,0.06899754842698301,goa,2021,3
1842,Apple,29989,0.045892773521787,goa,2021,3
1843,OnePlus,22136,0.033875168717805,goa,2021,3
1844,Motorola,15824,0.024215787395670003,goa,2021,3
1845,Huawei,11214,0.017161011113185,goa,2021,3
1846,Tecno,7719,0.011812541892516001,goa,2021,3
1847,Others,49659,0.07599417254054501,goa,2021,3
1848,Xiaomi,172749,0.247783206010516,goa,2021,4
1849,Samsung,141066,0.202338570637627,goa,2021,4
1850,Vivo,110824,0.15896083926916701,goa,2021,4
1851,Oppo,75088,0.10770276744246,goa,2021,4
1852,Realme,53598,0.076878501616516,goa,2021,4
1853,Apple,33398,0.047904552352483004,goa,2021,4
1854,OnePlus,24355,0.034933689818095005,goa,2021,4
1855,Motorola,16068,0.023047198850221003,goa,2021,4
1856,Huawei,10899,0.015633023417262002,goa,2021,4
1857,Tecno,9081,0.013025367983499,goa,2021,4
1858,Others,50052,0.07179228260214701,goa,2021,4
1859,Xiaomi,181266,0.245409055708692,goa,2022,1
1860,Samsung,146487,0.198323107166259,goa,2022,1
1861,Vivo,118448,0.16036218502412503,goa,2022,1
1862,Oppo,80145,0.10850522861305001,goa,2022,1
1863,Realme,60870,0.08240954851427201,goa,2022,1
1864,Apple,36235,0.049057170862734006,goa,2022,1
1865,OnePlus,26283,0.035583541376714004,goa,2022,1
1866,Motorola,16125,0.021831016425047003,goa,2022,1
1867,Huawei,10823,0.014652842838343002,goa,2022,1
1868,Tecno,10780,0.014594626794543,goa,2022,1
1869,Others,51166,0.069271676676215,goa,2022,1
1870,Xiaomi,655082,0.243520561714883,gujarat,2018,1
1871,Samsung,589816,0.219258541111534,gujarat,2018,1
1872,Vivo,424397,0.15776558633897902,gujarat,2018,1
1873,Oppo,297896,0.11074003140464402,gujarat,2018,1
1874,Apple,124833,0.046405491649219005,gujarat,2018,1
1875,Realme,107796,0.040072147411496006,gujarat,2018,1
1876,OnePlus,85786,0.03189013727636,gujarat,2018,1
1877,Lenovo,74654,0.027751921155310003,gujarat,2018,1
1878,Motorola,65692,0.024420382089836,gujarat,2018,1
1879,Huawei,32104,0.011934359535591,gujarat,2018,1
1880,Others,231992,0.086240840312143,gujarat,2018,1
